2017-11-15,国泰君安,002353,杰瑞股份,"推荐杰瑞股份公司首次覆盖报告:新时期,新机遇",webcache\20171115\webcache-20180303014135.html,sina,
2017-11-15,国信证券,002191,劲嘉股份,"   
    (3)劲嘉股份:烟草行业去库存效果明显,上半年销量回升,烟标行业有望持续回暖,公司社会化大包装布局持续推进打造新增长点",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,603111,康尼机电,"轨交板块有望全面收益,推荐康尼机电等",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,300461,田中精机,"重点关注已经(或即将)进入苹果产业链内的设备类公司,重点推荐:田中精机(无线充电绕线设备),关注精测电子(面板检测设备)等",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,300567,精测电子,"重点关注已经(或即将)进入苹果产业链内的设备类公司,重点推荐:田中精机(无线充电绕线设备),关注精测电子(面板检测设备)等",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,300461,田中精机,"重点关注已经(或即将)进入苹果产业链内的设备类公司,重点推荐:田中精机(无线充电绕线设备),关注精测电子(面板检测设备)等",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,300567,精测电子,"重点关注已经(或即将)进入苹果产业链内的设备类公司,重点推荐:田中精机(无线充电绕线设备),关注精测电子(面板检测设备)等",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,603337,杰克股份,"这类公司产品竞争力强、公司管理与激励完善、生产经营效率高,扩张路径是从低端到高端产品升级、国内+国外全球份额扩张,推荐浙江鼎力、杰克股份、豪迈科技",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,603338,浙江鼎力,"这类公司产品竞争力强、公司管理与激励完善、生产经营效率高,扩张路径是从低端到高端产品升级、国内+国外全球份额扩张,推荐浙江鼎力、杰克股份、豪迈科技",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,国信证券,002595,豪迈科技,"这类公司产品竞争力强、公司管理与激励完善、生产经营效率高,扩张路径是从低端到高端产品升级、国内+国外全球份额扩张,推荐浙江鼎力、杰克股份、豪迈科技",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600217,中再资环,"另一方面再生金属有望蓬勃兴起,推荐格林美,建议关注中再资环",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,002340,格林美,"另一方面再生金属有望蓬勃兴起,推荐格林美,建议关注中再资环",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600217,中再资环,"另一方面再生金属有望蓬勃兴起,推荐格林美,建议关注中再资环",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,002340,格林美,"另一方面再生金属有望蓬勃兴起,推荐格林美,建议关注中再资环",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600362,江西铜业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600497,驰宏锌锗,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,601600,中国铝业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600362,江西铜业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600497,驰宏锌锗,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,601600,中国铝业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600362,江西铜业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,600497,驰宏锌锗,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,光大证券,601600,中国铝业,"   
    投资建议:   
    环保标准提升,通过成本内化改变行业竞争格局,准入门槛提高,保护行业现有参与者市场份额,基于此判断,我们认为行业龙头有望充分受益,推荐驰宏锌锗(锌)、江西铜业(铜);建议关注中国铝业(铝)",webcache\20171115\webcache-20180303014222.html,sina,
2017-11-15,渤海证券,601012,隆基股份,推荐标的:隆基股份(601012)、林洋能源(601222)、金风科技(002202)、正泰电器(601877)、天顺风能(002531),webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,渤海证券,601222,林洋能源,推荐标的:隆基股份(601012)、林洋能源(601222)、金风科技(002202)、正泰电器(601877)、天顺风能(002531),webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,渤海证券,601877,正泰电器,推荐标的:隆基股份(601012)、林洋能源(601222)、金风科技(002202)、正泰电器(601877)、天顺风能(002531),webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,渤海证券,002202,金风科技,推荐标的:隆基股份(601012)、林洋能源(601222)、金风科技(002202)、正泰电器(601877)、天顺风能(002531),webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,渤海证券,002531,天顺风能,推荐标的:隆基股份(601012)、林洋能源(601222)、金风科技(002202)、正泰电器(601877)、天顺风能(002531),webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,600398,海澜之家,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,603877,太平鸟,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,300577,开润股份,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,600398,海澜之家,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,603877,太平鸟,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,300577,开润股份,"   
    服装品类:增速总体符合预期,但未及3C、家电品类增速迅猛我们重点关注的各服装上市公司品牌在2017年双十一期间均实现20%以上同比增长:开润股份2017天猫平台箱包类销售第一,双十一期间全网销量达到7000万元;海澜之家与阿里达成战略合作意向后成果显著,2017天猫平台男装销售第一,总销售额破4亿;安踏体育今年线上同样表现不俗,同比增长高达66%,销售总量位列天猫运动品类第三;此外,太平鸟等上市公司旗下品牌同样展现了不俗增速",webcache\20171115\webcache-20180303014223.html,sina,
2017-11-15,东吴证券,002042,华孚时尚,"   
    3)制造业水准全球领先,配置龙头:华孚时尚、江苏国泰",webcache\20171115\webcache-20180303014223.html,sina,
