2018-02-12,长江证券,002024,苏宁易购,苏宁易购(002024)拟回购股份实施股权激励，彰显长期发展信心-180212,http://www.51pdf.com.cn/report_gg_p96/,51pdf,
2018-02-12,中泰证券,000976,华铁股份,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002009,天奇股份,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002023,海特高新,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002111,威海广泰,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002353,杰瑞股份,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002371,北方华创,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002554,惠博普,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002564,天沃科技,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002595,豪迈科技,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,002833,弘亚数控,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,300316,晶盛机电,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,300349,金卡智能,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,300415,伊之密,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,300450,先导智能,"核心组合:三一重工、徐工机械、中集集团、杰瑞股份、海油工程;中国中车、晶盛机电、上海机电、天地科技、振华重工  n 重点股池:伊之密、中海油服、金卡智能、天奇股份、恒立液压、艾迪精密、中铁工业、华铁股份、先导智能、北方华创、康尼机电、杰克股份、弘亚数控、郑煤机、中国船舶、安徽合力、中鼎股份、柳工、天沃科技、惠博普、海特高新、威海广泰、豪迈科技   
    核心观点:坚守高端装备“核心资产”;储备高增长、低估值的优质成长股   
    (1)坚守高端装备“核心资产”,聚焦装备制造业具全球竞争力的装备龙头",http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,600320,振华重工,重点推荐杰瑞股份、中集集团、振华重工;看好海油工程、中海油服;关注中曼石油、惠博普,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,600583,海油工程,重点推荐杰瑞股份、中集集团、振华重工;看好海油工程、中海油服;关注中曼石油、惠博普,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,601808,中海油服,重点推荐杰瑞股份、中集集团、振华重工;看好海油工程、中海油服;关注中曼石油、惠博普,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
2018-02-12,中泰证券,603619,中曼石油,重点推荐杰瑞股份、中集集团、振华重工;看好海油工程、中海油服;关注中曼石油、惠博普,http://vip.stock.finance.sina.com.cn/q/go.php/vReport_Show/kind/lastest/rptid/4096905/index.phtml,sina,
