2017-11-21,东北证券,300024,机器人,推荐行业:自动化行业(系统集成和机器人)+高空作业平台,webcache\20171121\webcache-20180303013316.html,sina,
2017-11-21,国泰君安,601668,中国建筑,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,000498,山东路桥,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,002310,东方园林,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300197,铁汉生态,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300284,苏交科,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300495,美尚生态,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,600491,龙元建设,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,601186,中国铁建,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,601668,中国建筑,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,000498,山东路桥,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,002310,东方园林,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300197,铁汉生态,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300284,苏交科,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,300495,美尚生态,"1)11月8日,江苏出台首份地方规范PPP管理文件,将进一步规范PPP项目;2)据新浪财经,财政部、发改委欲规范PPP 严格控制政府付费类PPP项目;3)近期PPP仍有多重利好:①内蒙古、河南、云南向社会推介247个PPP项目总投资4137亿元②联合国有关机构与我国就PPP达成多项合作③据上交所副总经理刘绍统,PPPABS第二轮已开展;4)我们认为,政策支持PPP模式稳步推进的基调不会改变,且在经历了2016-17年订单持续高增长之后,2018年将是PPP落地之年,板块基本面将保持强劲;4)推荐九九归一组合:东方园林/铁汉生态/龙元建设/中国铁建/中国建筑/山东路桥/美晨科技/美尚生态/苏交科",webcache\20171121\webcache-20180303013336.html,sina,
2017-11-21,国泰君安,002310,东方园林,"1)前三季度园林业绩增速67%(+1.5pct)列建筑各细分子板块第一,主要因PPP模式加速推进以及园林内涵边界的拓宽,订单驱动下业绩高增长,其中蒙草生态199%/棕榈股份157%/文科园林70%/东方园林68%/铁汉生态59%等居前;2)PPP园林“订单-收入-利润”良性循环形成,订单收入比4.3倍保障充足,预计2017-19年业绩增速74%/48%/35%,PE估值仅28/19/14倍,2017Q4估值切换空间大;3)Q3基金持仓园林(5.76%)最高",webcache\20171121\webcache-20180303013336.html,sina,
