2017-10-10,西南证券,603866,桃李面包,"推荐桃李面包:三季报略超市场预期,区域扩张持续进行",webcache\20171010\webcache-20180303024642.html,sina,
2017-10-10,天风证券,600276,恒瑞医药,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,600535,天士力,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,600721,百花村,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,000513,丽珠集团,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,002773,康弘药业,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,300347,泰格医药,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,天风证券,300558,贝达药业,"   
    《意见》主要从改革药械临床试验、加快上市审评审批、建立完善的专利保护制度以及支付端的大力支持四个方面着手,明确鼓励创新药械的发展,我们认为,在创新药领域大力投入的创新性医药企业如恒瑞医药、复星医药、天士力、贝达药业、康弘药业、丽珠集团将从中受益,从产业链的角度,CRO企业泰格医药、药明康德、百花村等优质CRO公司将受益于创新药械产业链的快速发展以及临床试验质量的不断提升",webcache\20171010\webcache-20180303024727.html,sina,
2017-10-10,国信证券,600410,华胜天成,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,600570,恒生电子,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,603019,中科曙光,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,002153,石基信息,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,002439,启明星辰,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,300033,同花顺,推荐中科曙光、同花顺、石基信息、华胜天成、恒生电子、启明星辰,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,000977,浪潮信息,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,000997,新大陆,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,002405,四维图新,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,300188,美亚柏科,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,300271,华宇软件,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,000977,浪潮信息,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,000997,新大陆,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,002405,四维图新,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,300188,美亚柏科,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,300271,华宇软件,推荐关注浪潮信息、四维图新、华宇软件、新大陆、美亚柏科,webcache\20171010\webcache-20180303024728.html,sina,
2017-10-10,国信证券,600066,宇通客车,"事项:   
    宇通客车2017年9月销售客车7060辆,同比增长10%,环比微降3%",webcache\20171010\webcache-20180303024730.html,sina,
2017-10-10,国信证券,600066,宇通客车,"   
    评论:   
    宇通客车9月销量同比增长10%,进入传统销售旺季2017年9月,宇通客车销售客车7060辆,同比增长10%,环比微降3%;其中新能源客车销量2525辆,同比-6",webcache\20171010\webcache-20180303024730.html,sina,
2017-10-10,国信证券,600066,宇通客车,"   
    我们认为,宇通客车9月客车销量同比增长10%、传统客车逐月补齐新能源客车销量缺口,整体销量符合预期",webcache\20171010\webcache-20180303024730.html,sina,
2017-10-10,国信证券,600066,宇通客车,"推荐宇通客车:9月销量同比增长10%,静候四季度订单释放",webcache\20171010\webcache-20180303024730.html,sina,
2017-10-10,国信证券,600066,宇通客车,"推荐宇通客车:9月销量同比增长10%,静候四季度订单释放",webcache\20171010\webcache-20180303024730.html,sina,
2017-10-10,东北证券,002410,广联达,"推荐广联达:员工持股计划落地,看好公司长期发展",webcache\20171010\webcache-20180303024734.html,sina,
2017-10-10,中信建投,601933,永辉超市,"   
    2、线上线下带动坪效倍数增加:以永辉超市为代表的线下商超凭借前端供应链管理能力在生鲜O2O市场争夺中天然优势明显",webcache\20171010\webcache-20180303024737.html,sina,
2017-10-10,中信建投,601933,永辉超市,"本期新零售研究专题聚焦以永辉超市为代表的商超业态,过去行业内部增长的核心驱动力在于门店数量的增加,我们认为线上线下融合带来整体门店坪效的变化将使得线下商超未来收入、利润有望步入非线性增长轨道,主要逻辑如下:   
    1、流量入口再逆转下线下渠道价值重塑:一方面是电商增速放缓背景下线上获客成本的剧增,佐证是京东披露的2016年获客成本同比增加43%以及头部展示类贴片广告价格的飙升等;另外一方面线下零售以其天然的地理位置,租金、客流量不变的前提下理论上线下获客边际成本在过去几年并没有显著增长,线上线下流量成本实现了逆转",webcache\20171010\webcache-20180303024737.html,sina,
2017-10-10,中信建投,601933,永辉超市,推荐新零售系列之从流量运营的角度:看永辉超市们的提升空间,webcache\20171010\webcache-20180303024737.html,sina,
2017-10-10,国金证券,000858,五粮液,"受益于Q2茅台供货紧缺及批价显著上行,五粮液Q2动销改善显著,批价亦随飞天批价同向小幅上行",webcache\20171010\webcache-20180303024737.html,sina,
2017-10-10,天风证券,600104,上汽集团,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,601238,广汽集团,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,601689,拓普集团,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,603179,新泉股份,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,603788,宁波高发,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,603997,继峰股份,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
2017-10-10,天风证券,300258,精锻科技,"   
    【汽车】乘用车周期与成长并存,建议关注乘用车板块中成长性强的标的,包括A股的【上汽集团】,以及港股【广汽集团、吉利汽车】,自主零部件【继峰股份、拓普集团、新泉股份、精锻科技、宁波高发】",webcache\20171010\webcache-20180303024739.html,sina,
