2017-11-20,国海证券,000750,国海证券,推荐国海证券研究每周观点精粹,webcache\20171120\webcache-20180303013522.html,sina,
2017-11-20,天风证券,002157,正邦科技,"重点推荐龙头温氏股份、牧原股份,以及高成长性的正邦科技",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,002714,牧原股份,"重点推荐龙头温氏股份、牧原股份,以及高成长性的正邦科技",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,300498,温氏股份,"重点推荐龙头温氏股份、牧原股份,以及高成长性的正邦科技",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,000930,中粮生化,重点推荐中粮生化及中国粮油控股,webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,603566,普莱柯,"   
    3、布局业绩高增长,低估值标的,推荐大北农、普莱柯",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,002385,大北农,"   
    3、布局业绩高增长,低估值标的,推荐大北农、普莱柯",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,603566,普莱柯,"   
    3、布局业绩高增长,低估值标的,推荐大北农、普莱柯",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,002385,大北农,"   
    3、布局业绩高增长,低估值标的,推荐大北农、普莱柯",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,天风证券,601952,苏垦农发,"   
    4、把握农业政策主题投资,推荐苏垦农发",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,银河证券,601155,新城控股,"   
    3、投资建议   
    我们看好1)政策压制下集中度加速提升的低估龙头房企,包括万科保利招商等,2)受益租赁政策密集出台的租赁主线个股,世联行,3)三四线去库存标的,新城控股",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,银河证券,002285,世联行,"   
    3、投资建议   
    我们看好1)政策压制下集中度加速提升的低估龙头房企,包括万科保利招商等,2)受益租赁政策密集出台的租赁主线个股,世联行,3)三四线去库存标的,新城控股",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,银河证券,601155,新城控股,"   
    3、投资建议   
    我们看好1)政策压制下集中度加速提升的低估龙头房企,包括万科保利招商等,2)受益租赁政策密集出台的租赁主线个股,世联行,3)三四线去库存标的,新城控股",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,银河证券,002285,世联行,"   
    3、投资建议   
    我们看好1)政策压制下集中度加速提升的低估龙头房企,包括万科保利招商等,2)受益租赁政策密集出台的租赁主线个股,世联行,3)三四线去库存标的,新城控股",webcache\20171120\webcache-20180303013606.html,sina,
2017-11-20,平安证券,600011,华能国际,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,600021,上海电力,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,600886,国投电力,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,601985,中国核电,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,600011,华能国际,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,600021,上海电力,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,600886,国投电力,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,平安证券,601985,中国核电,"我们建议继续关注同时受益电价上调、煤价企稳及来水回升的国投电力,以及业绩持续改善且存在重组预期的相关标的华能国际、上海电力、中国核电等",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,联讯证券,600695,绿庭投资,"个股方面,上周上涨前三的公司有天山生物(14.02%)、牧原股份(11.04%)和绿庭投资(5.84%)",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,联讯证券,002714,牧原股份,"个股方面,上周上涨前三的公司有天山生物(14.02%)、牧原股份(11.04%)和绿庭投资(5.84%)",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,联讯证券,300313,天山生物,"个股方面,上周上涨前三的公司有天山生物(14.02%)、牧原股份(11.04%)和绿庭投资(5.84%)",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,联讯证券,000998,隆平高科,"   
    行业投资建议   
    种子板块,重点推荐隆平高科",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,联讯证券,300498,温氏股份,"   
    养殖板块,重点推荐温氏股份",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,中泰证券,600138,中青旅,"推荐中青旅:乌镇获大额补贴,不影响当期损益",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600004,白云机场,"机场板块,随着居民消费升级,购买力不断增强,我们持续看好枢纽机场客流量变现,即便由于种种限制导致时刻增量明显放缓,但非航收入定将成为驱动业绩增长的核心引擎,继续看好上海机场、白云机场",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600009,上海机场,"机场板块,随着居民消费升级,购买力不断增强,我们持续看好枢纽机场客流量变现,即便由于种种限制导致时刻增量明显放缓,但非航收入定将成为驱动业绩增长的核心引擎,继续看好上海机场、白云机场",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600233,圆通速递,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002120,韵达股份,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002352,顺丰控股,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002468,申通快递,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600233,圆通速递,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002120,韵达股份,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002352,顺丰控股,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,002468,申通快递,"双十一尘埃落定,建议持续关注快递版块,长期则应当关注在成本、布局和增速上能够持续领先的标的,建议关注顺丰控股、韵达股份、圆通速递和申通快递",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600018,上港集团,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,000022,深赤湾A,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,000905,厦门港务,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,600018,上港集团,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,000022,深赤湾A,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
2017-11-20,天风证券,000905,厦门港务,"港口板块,上海自由贸易港区相关港口标的短期依旧存在主题炒作机会,我们继续强调上港的地产业务带来业绩大幅增长以及深圳、厦门区域的港口整合预期带来的主题,推荐上港集团、厦门港务,关注深赤湾A",webcache\20171120\webcache-20180303013607.html,sina,
